cue,target,category,firstL,cond,trigger_val,word_number,rs_eeg.thisRepN,rs_eeg.thisTrialN,rs_eeg.thisN,rs_eeg.thisIndex,Dropoff_phase.thisRepN,Dropoff_phase.thisTrialN,Dropoff_phase.thisN,Dropoff_phase.thisIndex,learning_test.thisRepN,learning_test.thisTrialN,learning_test.thisN,learning_test.thisIndex,Prac_rep.thisRepN,Prac_rep.thisTrialN,Prac_rep.thisN,Prac_rep.thisIndex,TNT_prac_loop.thisRepN,TNT_prac_loop.thisTrialN,TNT_prac_loop.thisN,TNT_prac_loop.thisIndex,TNTphase.thisRepN,TNTphase.thisTrialN,TNTphase.thisN,TNTphase.thisIndex,TNTPhase_block.thisRepN,TNTPhase_block.thisTrialN,TNTPhase_block.thisN,TNTPhase_block.thisIndex,random_test.thisRepN,random_test.thisTrialN,random_test.thisN,random_test.thisIndex,indepTest_trial.thisRepN,indepTest_trial.thisTrialN,indepTest_trial.thisN,indepTest_trial.thisIndex,indepTest_loop.thisRepN,indepTest_loop.thisTrialN,indepTest_loop.thisN,indepTest_loop.thisIndex,depTest_trial.thisRepN,depTest_trial.thisTrialN,depTest_trial.thisN,depTest_trial.thisIndex,depTest_loop.thisRepN,depTest_loop.thisTrialN,depTest_loop.thisN,depTest_loop.thisIndex,key_resp.keys,key_resp.rt,rs_instr_title.started,rs_instr_title.stopped,rs_instr_text.started,rs_instr_text.stopped,rs_instr_resptext.started,rs_instr_resptext.stopped,rs_instr_resp.keys,rs_instr_resp.rt,rs_instr_resp.started,rs_instr_resp.stopped,countdown_text.started,countdown_text.stopped,timer_text_5.started,timer_text_5.stopped,timer_text_4.started,timer_text_4.stopped,timer_text_3.started,timer_text_3.stopped,timer_text_2.started,timer_text_2.stopped,timer_text_1.started,timer_text_1.stopped,rs_fixation.started,rs_fixation.stopped,rsEo_begin.started,rsEo_begin.stopped,rsEO_end.started,rsEO_end.stopped,intDrop_resp.keys,intDrop_resp.rt,intDrop_resp2.keys,intDrop_resp2.rt,blank.started,blank.stopped,cue_stimili.started,cue_stimili.stopped,resp_drop.keys,resp_drop.started,resp_drop.stopped,drop_fdbk_4.started,drop_fdbk_4.stopped,drop_target2.started,drop_target2.stopped,resp_drop.rt,response,correct,LT_intro.started,LT_intro.stopped,LT_resp.keys,LT_resp.rt,start_recording.started,start_recording.stopped,fix600.started,fix600.stopped,variable_ISI.started,variable_ISI.stopped,fix_trigger.started,fix_trigger.stopped,say_instru.started,say_instru.stopped,WordPairs_all.started,WordPairs_all.stopped,LearningTest.keys,LearningTest.corr,LearningTest.rt,LearningTest.started,LearningTest.stopped,condition1,condition2,condition3,StudyTest_trigger.started,StudyTest_trigger.stopped,StudyTest_WordNumber.started,StudyTest_WordNumber.stopped,phase1_continue.started,phase1_continue.stopped,key_resp_2.keys,key_resp_2.rt,TNT_intro.started,TNT_intro.stopped,resp_intro2.keys,resp_intro2.rt,resp_intro2.started,resp_intro2.stopped,TNT_intro_2.started,TNT_intro_2.stopped,resp_intro2_2.keys,resp_intro2_2.rt,resp_intro2_2.started,resp_intro2_2.stopped,cue,ratePrac_instruText.started,ratePrac_instruText.stopped,ratePrac_text.started,ratePrac_text.stopped,ratePrac_resp.keys,ratePrac_resp.started,ratePrac_resp.stopped,ratePrac_resp.rt,prc_qs_text.started,prc_qs_text.stopped,qs_resp1.keys,qs_resp1.rt,qs_resp1.started,qs_resp1.stopped,prc_qs_text2.started,prc_qs_text2.stopped,qs_resp2.keys,qs_resp2.rt,qs_resp2.started,qs_resp2.stopped,prc_qs_text3.started,prc_qs_text3.stopped,qs_resp3.keys,qs_resp3.rt,qs_resp3.started,qs_resp3.stopped,prc_end.started,prc_end.stopped,prc_end_resp.keys,prc_end_resp.rt,prc_end_resp.started,prc_end_resp.stopped,prc_end2.started,prc_end2.stopped,prc_end_resp2.keys,prc_end_resp2.rt,prc_end_resp2.started,prc_end_resp2.stopped,fmIntro_txt.started,fmIntro_txt.stopped,fmIntro_resp.keys,fmIntro_resp.rt,fmIntro_resp.started,fmIntro_resp.stopped,fmIntro_txt2.started,fmIntro_txt2.stopped,fmIntro_resp2.keys,fmIntro_resp2.rt,fmIntro_resp2.started,fmIntro_resp2.stopped,color,cond,target,TNT_trigger.started,TNT_trigger.stopped,pair_mark.started,pair_mark.stopped,break20s.started,break20s.stopped,BreakIntro.started,BreakIntro.stopped,BreakEnd.keys,BreakEnd.rt,BreakEnd.started,BreakEnd.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,say_intru_IT.started,say_intru_IT.stopped,IT_screen.started,IT_screen.stopped,IT_resp.keys,IT_resp.corr,IT_resp.started,IT_resp.stopped,IT_trigger.started,IT_trigger.stopped,IT_WordNumber.started,IT_WordNumber.stopped,IT_resp.rt,intro_ind.started,intro_ind.stopped,key_resp_ind.keys,key_resp_ind.rt,key_resp_ind.started,key_resp_ind.stopped,say_instruDT.started,say_instruDT.stopped,DT_screen.started,DT_screen.stopped,DT_resp.keys,DT_resp.corr,DT_resp.started,DT_resp.stopped,DT_trigger.started,DT_trigger.stopped,DT_WordNumber.started,DT_WordNumber.stopped,DT_resp.rt,taskend.started,taskend.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.started,key_resp_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,
belt,raft,boat,r,cond1,101,22,,,,,,,,,0,33,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.6163069211389,1162.2163592627612,1162.2080202218576,None,1161.6163069211389,1161.7163138336136,1166.2000817422822,1170.2003962749905,1164.2082502352214,None,f,0,4.536979477798013,1164.2082502352214,None,baseline,nothink,think,1164.2082502352214,1164.308239036408,1165.1999096850423,1165.299998702024,,,,,,,,,,,,,,,,,belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,raft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
soldier,bean,vegetable,b,cond1,101,11,,,,,,,,,0,34,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.2086637763068,1170.8087342292192,1170.8004546537113,None,1170.2086637763068,1170.3087609433687,1174.3924272477097,1178.39276140098,1172.4006029851635,None,f,0,2.9204709176483448,1172.4006029851635,None,baseline,nothink,think,1172.4006029851635,1172.5005911826402,1173.3923478598945,1173.4922811197966,,,,,,,,,,,,,,,,,soldier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
river,orchard,location,o,cond3,103,57,,,,,,,,,0,35,35,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.4010950084985,1179.0011422185898,1178.9928170630074,None,1178.4010950084985,1178.5011019209733,1183.1848730896736,1187.1851830945607,1181.192993285843,None,f,0,3.8077978756064113,1181.192993285843,None,baseline,nothink,think,1181.192993285843,1181.2929534108234,1182.1847535551706,1182.2847864271598,,,,,,,,,,,,,,,,,river,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond3,orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
turtle,ribbon,fabric,r,cond1,101,23,,,,,,,,,0,36,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.1935040241779,1187.793547612012,1187.785229700944,None,1187.1935040241779,1187.293481354881,1191.977234110439,1195.9775564913734,1189.9854016978124,None,None,0,,1189.9854016978124,None,baseline,nothink,think,1189.9854016978124,1190.0854055917398,1190.9771471762533,1191.0770988492995,,,,,,,,,,,,,,,,,turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,ribbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
shark,cave,place,c,cond3,103,46,,,,,,,,,0,37,37,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.9858885896165,1196.5858923326168,1196.5776320758168,None,1195.9858885896165,1196.0858417719364,1199.9695769595428,1203.969824480485,1197.9777490747392,None,f,0,3.0866428945955704,1197.9777490747392,None,baseline,nothink,think,1197.9777490747392,1198.0776904847216,1198.9694821771345,1199.0694824488028,,,,,,,,,,,,,,,,,shark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond3,cave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
bride,herring,fish,h,cond2,102,31,,,,,,,,,0,38,38,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.9782106107405,1204.578280761797,1204.569973113793,None,1203.9782106107405,1204.0782446901476,1208.3618789375078,1212.3622761784345,1206.378374397159,None,f,0,3.2137916857718665,1206.378374397159,None,baseline,nothink,think,1206.378374397159,1206.4784483213998,1207.3618819560552,1207.4618206493442,,,,,,,,,,,,,,,,,bride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond2,herring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
furnace,suit,clothing,s,cond2,102,38,,,,,,,,,0,39,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.3789455064534,1212.9789272140524,1212.9706633349952,None,1212.3789455064534,1212.4789506078005,1216.3626196892046,1220.3629254681246,1214.3791039802281,None,f,0,3.1168452791880554,1214.3791039802281,None,baseline,nothink,think,1214.3791039802281,1214.4790423716613,1215.3624530653515,1215.4624765798408,,,,,,,,,,,,,,,,,furnace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond2,suit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
hook,lamp,tool,l,cond3,103,55,,,,,,,,,0,40,40,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.379572760744,1220.9796607212347,1220.9713156432326,None,1220.379572760744,1220.4796267625688,1224.163327297244,1228.163609833343,1222.1714115726909,None,f,0,3.244317356864485,1222.1714115726909,None,baseline,nothink,think,1222.1714115726909,1222.2714667819355,1223.1631156970243,1223.263138305948,,,,,,,,,,,,,,,,,hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond3,lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
needle,chimney,structure,c,cond3,103,52,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.1719431390056,1228.7719218280572,1228.7636516100492,None,1228.1719431390056,1228.2719415995462,1233.1556233588535,1237.1560227127638,1231.163900217668,None,f,0,3.7716057860743604,1231.163900217668,None,baseline,nothink,think,1231.163900217668,1231.2638657760335,1232.1555853251475,1232.2556115563302,,,,,,,,,,,,,,,,,needle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond3,chimney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
tent,lion,mammal,l,cond1,101,24,,,,,,,,,0,42,42,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.164349679476,1237.7643401408632,1237.7560258520525,None,1237.164349679476,1237.264355384531,1242.1480996277833,1246.1484241217013,1240.1562762708008,None,f,0,2.9710092606037506,1240.1562762708008,None,baseline,nothink,think,1240.1562762708008,1240.2561989657852,1241.1480380494022,1241.2480419433296,,,,,,,,,,,,,,,,,tent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
crown,duck,bird,d,cond3,103,53,,,,,,,,,0,43,43,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.156781273893,1246.7568118819718,1246.7484544279241,None,1246.156781273893,1246.2568032791087,1249.940416577746,1253.9407440902114,1247.948600163424,None,f,0,3.1144606262096204,1247.948600163424,None,baseline,nothink,think,1247.948600163424,1248.0486140185594,1248.9403423214635,1249.040335952327,,,,,,,,,,,,,,,,,crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond3,duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
eagle,mouse,NA,NA,prac1,104,198,,,,,,,,,0,44,44,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.9490840366807,1254.5491342653195,1254.5408242024778,None,1253.9490840366807,1254.0490918547193,1257.5326789523579,1261.5330831359452,1255.5408981569044,None,f,0,4.1139592453746445,1255.5408981569044,None,baseline,nothink,think,1255.5408981569044,1255.6408803172862,1256.5326656707466,1256.632678318464,,,,,,,,,,,,,,,,,eagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac1,mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
dentist,letter,document,l,cond2,102,37,,,,,,,,,0,45,45,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.541348524278,1262.141458822024,1262.133127025635,None,1261.541348524278,1261.64140675207,1265.7250063464971,1269.725360120331,1263.733276866361,None,f,0,5.23329784526868,1263.733276866361,None,baseline,nothink,think,1263.733276866361,1263.833248763679,1264.7249840092418,1264.8250048070377,,,,,,,,,,,,,,,,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond2,letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
candle,cottage,building,c,cond2,102,35,,,,,,,,,0,46,46,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.7337474580045,1270.333745767618,1270.3254595513054,None,1269.7337474580045,1269.8337510500778,1273.3173795018256,1277.3177157680811,1271.3255742561314,None,f,0,4.616867465516407,1271.3255742561314,None,baseline,nothink,think,1271.3255742561314,1271.42554373861,1272.3172687211108,1272.4172949522936,,,,,,,,,,,,,,,,,candle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond2,cottage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
sand,leaves,plant,l,cond1,101,17,,,,,,,,,0,47,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.326038508826,1277.9261008116582,1277.917765694866,None,1277.326038508826,1277.425987767033,1281.9097562794095,1285.9100270431727,1279.9179413743632,None,f,0,4.264270563329774,1279.9179413743632,None,baseline,nothink,think,1279.9179413743632,1280.017952210951,1280.9096744767567,1281.0096339980273,,,,,,,,,,,,,,,,,sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,leaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
kettle,snake,NA,NA,prac1,104,198,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.9184258513296,1286.5184890597257,1286.510146396563,None,1285.9184258513296,1286.0184433287222,1290.3020682185825,1294.3024721003158,1288.3102943657896,None,f,0,2.959700572106158,1288.3102943657896,None,baseline,nothink,think,1288.3102943657896,1288.4103061079413,1289.3020304867323,1289.402070603236,,,,,,,,,,,,,,,,,kettle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac1,snake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
yogurt,shovel,tool,s,cond1,101,19,,,,,,,,,0,49,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.3108005763015,1294.9107807746268,1294.902463467267,None,1294.3108005763015,1294.4107377603168,1298.694439623153,1302.6948362603698,1296.702666374068,None,f,0,3.5270958458440873,1296.702666374068,None,baseline,nothink,think,1296.702666374068,1296.8026790217855,1297.694353896387,1297.794416350146,,,,,,,,,,,,,,,,,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,shovel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
jug,beaver,anmial,b,cond3,103,54,,,,,,,,,0,50,50,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.703158095549,1303.303216776124,1303.2948831686072,None,1302.703158095549,1302.8031743655238,1306.6868232226561,1310.687224991404,1304.6950059027704,None,f,0,4.830476529128646,1304.6950059027704,None,baseline,nothink,think,1304.6950059027704,1304.7950122115371,1305.6867728129027,1305.7867890828775,,,,,,,,,,,,,,,,,jug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond3,beaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
string,glass,container ,g,cond2,102,29,,,,,,,,,0,51,51,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.695504566912,1311.2954880856405,1311.2872293381142,None,1310.695504566912,1310.7955117812426,1315.079144821183,1319.0795390435605,1313.0873610071803,None,f,0,3.2699943341849576,1313.0873610071803,None,baseline,nothink,think,1313.0873610071803,1313.1873887476386,1314.0791430100535,1314.1791562614808,,,,,,,,,,,,,,,,,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond2,glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
jeep,tub,NA,NA,prac2,104,198,,,,,,,,,0,52,52,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.0878958939002,1319.6878579809354,1319.6795406735773,None,1319.0878958939002,1319.1878916377473,1322.6714515684534,1326.6717476880194,1320.6797106178337,None,None,0,,1320.6797106178337,None,baseline,nothink,think,1320.6797106178337,1320.7796846281353,1321.671372784348,1321.7714515382677,,,,,,,,,,,,,,,,,jeep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac2,tub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
skirt,computer,machine,c,cond3,103,50,,,,,,,,,0,53,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.6801419683534,1327.280211213846,1327.271903867696,None,1326.6801419683534,1326.780168199536,1331.463951140574,1335.4642397137695,1329.4803346120907,None,f,0,3.180575884638529,1329.4803346120907,None,baseline,nothink,think,1329.4803346120907,1329.580367182224,1330.4638207392973,1330.5638294629016,,,,,,,,,,,,,,,,,skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond3,computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
egg,snail,anmial,s,cond1,101,18,,,,,,,,,0,54,54,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.4809410383996,1336.080955044462,1336.0726108720255,None,1335.4809410383996,1335.5809135394256,1340.0646346606,1344.0649676064522,1338.0727883626523,None,f,0,3.3399017945575906,1338.0727883626523,None,baseline,nothink,think,1338.0727883626523,1338.1727967844008,1339.0645501412537,1339.1645531296153,,,,,,,,,,,,,,,,,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,snail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
elephant,skin,tissue ,s,cond1,101,25,,,,,,,,,0,55,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.0732906490512,1344.6732907697924,1344.665017835091,None,1344.0732906490512,1344.1733075227357,1348.6570044955233,1352.6573570619394,1346.6651720828986,None,f,0,3.1313029170341906,1346.6651720828986,None,baseline,nothink,think,1346.6651720828986,1346.7651376412641,1347.6569263151296,1347.7568698380937,,,,,,,,,,,,,,,,,elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond1,skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
hawk,nectar,flower,n,cond2,102,42,,,,,,,,,0,56,56,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.665666521073,1353.265725805356,1353.2573276009089,None,1352.665666521073,1352.765696676367,1357.0493849557379,1361.0497133737672,1355.057534129969,None,None,0,,1355.057534129969,None,baseline,nothink,think,1355.057534129969,1355.157555229619,1356.0493149254226,1356.149232488874,,,,,,,,,,,,,,,,,hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cond2,nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
dolphin,grass,NA,NA,prac2,104,198,,,,,,,,,0,57,57,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0579860066146,1361.658023255498,1361.6496899498352,None,1361.0579860066146,1361.1580626475507,1365.841834118105,1369.8421456322676,1363.8499576346776,None,f,0,3.8660498163062584,1363.8499576346776,None,baseline,nothink,think,1363.8499576346776,1363.9499582082017,1364.8417013019907,1364.941710025595,,,,,,,,,,,,,,,,,dolphin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prac2,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,001,2013_Jan_22_0857,TNT_phase23,2021.2.2,119.88835731420716,
